,FrEM_1.5_0_0,FrEM_1.5_0_1,FrEM_1.5_0_2,FrEM_1.5_0_3,FrEM_1.5_0_4,FrEM_1.5_0_5,FrEM_1.5_0_6,FrEM_1.5_0_7,FrEM_1.5_0_8,FrEM_1.5_1_0,FrEM_1.5_1_1,FrEM_1.5_1_2,FrEM_1.5_1_3,FrEM_1.5_1_4,FrEM_1.5_1_5,FrEM_1.5_1_6,FrEM_1.5_1_7,FrEM_1.5_1_8,FrEM_1.5_2_0,FrEM_1.5_2_1,FrEM_1.5_2_2,FrEM_1.5_2_3,FrEM_1.5_2_4,FrEM_1.5_2_5,FrEM_1.5_2_6,FrEM_1.5_2_7,FrEM_1.5_2_8,FrEM_1.5_3_0,FrEM_1.5_3_1,FrEM_1.5_3_2,FrEM_1.5_3_3,FrEM_1.5_3_4,FrEM_1.5_3_5,FrEM_1.5_3_6,FrEM_1.5_3_7,FrEM_1.5_3_8,FrEM_1.5_4_0,FrEM_1.5_4_1,FrEM_1.5_4_2,FrEM_1.5_4_3,FrEM_1.5_4_4,FrEM_1.5_4_5,FrEM_1.5_4_6,FrEM_1.5_4_7,FrEM_1.5_4_8,FrEM_1.5_5_0,FrEM_1.5_5_1,FrEM_1.5_5_2,FrEM_1.5_5_3,FrEM_1.5_5_4,FrEM_1.5_5_5,FrEM_1.5_5_6,FrEM_1.5_5_7,FrEM_1.5_5_8,FrEM_1.5_6_0,FrEM_1.5_6_1,FrEM_1.5_6_2,FrEM_1.5_6_3,FrEM_1.5_6_4,FrEM_1.5_6_5,FrEM_1.5_6_6,FrEM_1.5_6_7,FrEM_1.5_6_8,FrEM_1.5_7_0,FrEM_1.5_7_1,FrEM_1.5_7_2,FrEM_1.5_7_3,FrEM_1.5_7_4,FrEM_1.5_7_5,FrEM_1.5_7_6,FrEM_1.5_7_7,FrEM_1.5_7_8,FrEM_1.5_8_0,FrEM_1.5_8_1,FrEM_1.5_8_2,FrEM_1.5_8_3,FrEM_1.5_8_4,FrEM_1.5_8_5,FrEM_1.5_8_6,FrEM_1.5_8_7,FrEM_1.5_8_8,COVID
0,100.99418287998007,63.50035362533315,23.764615434867764,14.809005769476586,10.132738710246187,6.458623263409888,6.07941843457728,8.116356237543876,6.566474672917948,24.248562112862665,14.954352733678483,11.643826938984585,20.490784402704833,20.063015954677077,4.7930673738285146,16.017256505459827,6.691687262078287,9.313248676655018,13.747241357253277,3.375674169606133,4.4891203722477035,4.081836928435573,2.5281257075116756,4.922891936466976,3.6200802671385732,2.721253747961726,4.3242429340454045,9.918996912301004,4.747535742757456,2.234498137136812,4.433907811217894,1.3159688522242174,3.538992821764429,1.4124565352908176,1.8771298672920977,3.3931619307533696,6.496619921198563,2.6615143645329415,0.7037570300662149,0.3471044295433766,1.9487024711885395,1.6633915141711912,1.4881667226271258,0.827513676390606,1.4617428477159657,5.038873428616176,0.8829233676546617,2.115619427995868,1.2996861658181307,0.2326118557277224,0.7758480229473823,1.1900759025676895,0.44249810799587713,1.2357389336994649,6.235472033816022,0.47826115630479976,0.7073992380673532,1.7705010564912205,1.6987580369761464,0.7734154026249338,0.6061858651587678,1.3167723287331772,0.20524937356330938,4.101693863094217,0.5253988415100085,0.5711451724057146,1.4482414695085508,0.3193153071613677,0.9407424503431837,1.3781496870727026,0.6172758351651153,0.23786001794038703,2.626712684586705,0.5793722425862188,0.4936473557973379,0.30421468715009486,0.5246882156276484,0.74171073470411,0.6477629438001331,0.5011513624260859,0.8006892008412483,1.0
1,155.62314785246153,56.79715068573397,13.028534566335775,6.626909306730138,18.327382671959363,21.185920064810663,12.829355778439021,8.48831694153729,2.1707846446384895,28.74784915458263,32.45703707953583,9.71136296216457,20.167382904750866,17.408650279626485,11.815166471298873,9.107832177528817,8.029972244852278,6.371820371564765,11.848483186396567,7.418248535662158,6.973333189217944,1.484188141603458,8.879299901834546,3.4901998103903327,5.2409679172706145,5.396657081561368,2.2657943156927165,9.712610225916253,6.425841723229652,3.387574108700097,0.3912609239682697,3.559106884815528,2.8212299422525233,3.989079771139237,3.363612092512775,1.978431120369762,3.728463275648565,0.9563585485598907,2.6990118321677006,2.0043338407249265,1.4487909045464553,4.124885675859024,0.7729579722713433,1.434498488632513,2.3189410440434504,4.596111078287786,1.8362910620760442,2.5980183620957855,0.8514966626746486,0.946635296299233,2.8120082051293274,0.22870470920625288,0.55512912622828,2.514417231858338,3.0503986714407,2.41669603100833,1.3379233625144347,1.675812316066744,1.5470592283598361,0.2284189311070584,0.955116269822201,1.1984279593173224,0.661703511161204,3.2638580026815407,1.60014646243349,1.1548080628261912,1.121735829533075,1.8288227947550026,1.4685035885341047,0.794974744359975,0.9401791977068195,0.5679213151041759,2.719659150592152,0.7528045978497193,1.146060889500105,0.5450967126107354,0.7782404607966045,0.3356142067582356,0.3453225895111367,0.8750081747007401,1.0237031751961265,1.0
2,129.2211837786188,78.45416194936105,35.385913208467926,14.85654464514668,22.996153478990628,26.209789000002075,3.2736510352491615,8.038484748347258,13.874769795553147,33.07041004244944,20.875849291926297,14.310135866291542,3.8760520339723548,20.327754675900376,5.87345255569305,8.05611264676634,6.246018151390006,6.136033360486234,6.558734845190362,2.155510215077496,5.190607680078031,3.903818240689516,9.076849395081549,7.974070347807611,1.3121378365870633,4.612746651167018,5.940988058755861,12.389377719449994,3.4754791599520996,4.630178309749351,3.3264746286947156,3.6018955687040477,3.151776372413057,3.709994503196754,0.5438903539186366,3.019231246525681,5.07298419379433,2.2866955969697114,1.0982756795226691,2.297559736593313,0.854631542648587,1.4573134736142963,0.7112146670900144,1.1626788367969692,0.19583734018163687,4.424282876034498,0.30984864229698506,1.8698283652342573,0.037393234339335946,2.079889056156678,0.7845563808757098,1.1570746769776172,1.5456635597808104,1.4009615077064135,4.57025310145782,1.3395838045049997,0.6859334154632656,2.3463530108556374,0.7119138268189384,1.1805940840138394,1.131314648303659,0.6811463710289988,0.7353889681885295,3.647185720613194,1.437770658180692,2.0878175088468773,1.2636945883398267,0.30560088652144823,0.23770304091269429,1.2034939459375542,0.7520737006903099,0.3299348995557704,2.6184019414264115,1.1929386386373713,1.087910708369474,0.4245988577093473,0.4304776340995388,0.24388716889984366,1.1017415332136418,0.8787083403521829,0.7088363304099083,1.0
3,90.3909710905012,52.61396366273892,27.395924202190688,19.76226447507914,25.765934230545398,19.968011232184057,7.5118547572771694,17.74559692114549,2.5052428656214185,34.38263798508439,25.81725895654378,17.000628498837177,27.029321854172476,16.17142858748532,8.856820526247697,5.433924524218232,10.847451522545914,0.9086459796912423,16.100035055027295,8.354511510981835,4.3935338928509085,4.787957049931568,5.94338706551981,2.248738098943599,3.29292980356375,6.262073271328815,4.755817096878298,15.555190254207911,6.603392829146186,1.9496308284157593,2.9837611377495508,4.4443843432404435,4.659453954353908,4.241896389841294,1.936554615069026,1.6650246286669768,4.024953745075818,1.3304701477755245,5.110017330657227,0.6619072263743595,0.5770315278467957,2.512992806088061,1.252261091384804,1.9933847147328563,4.11656639072847,1.4085395427349918,1.990222946435529,1.5143519252019906,1.4324175812922657,0.9875791768141123,2.3854894207564565,0.5610206461016578,1.4463162351860503,0.8967914664466641,2.1276403192635516,0.3948885937757101,1.552542128231739,1.1247460480531979,1.4442329624366794,0.19840657396209901,1.4898180183344139,1.5011986010173644,1.1709483706722792,2.610236903239331,0.5478462603390287,1.1523269290626212,1.3499364292948046,0.9333253516439424,0.4991958927913595,1.58066102095635,1.5149216872391669,1.2819517830605116,2.9525751692235787,1.1198501500431997,1.4176558363664058,1.7175939848043837,0.8081684862064122,0.9058840173752181,1.3408414931425592,0.7496539077511689,1.2030813824747681,1.0
4,20.97224974031774,64.08475367285443,9.752420461183958,19.13817004620721,7.501704588803699,13.622549408400214,5.201776624856578,2.111775374683357,3.4812659847546352,30.66682569237776,11.58184554149902,6.850786283640386,13.448481355569227,7.134284018162044,2.4617811416313318,2.443697597605036,4.412187534771437,7.188917772783637,11.303661130498908,1.943400861484248,4.589006894320929,3.1412021447533847,3.8155046009380476,2.423937260259752,0.8636329660650215,0.9424766500160423,4.395917420628623,7.858960244220708,1.7486721679020083,1.1869185253977255,1.2764988742662027,2.192107665645538,1.6212376891223388,2.4577566704895486,1.4688671597368494,1.2034147936950241,6.080980959404071,1.820902614345916,1.417311797904486,0.6662478493160668,2.116771881347,0.5994708359589027,1.1586879980885163,0.33138605710958013,2.1534190658972427,5.0188773002236395,0.3609012239386925,2.410092970080525,0.40809569981030797,0.333038572939884,0.44267530700230384,1.1530427020034346,0.2591866956409252,1.451583819364242,4.619912775546664,1.3491663293817333,0.4453778078630927,0.5809280863257953,0.7313498894145196,0.5867048490830923,0.06312392647633094,0.2980285751253384,0.667245478995451,3.308106252336349,0.8207243393644164,0.5370752009611075,0.41041704701120496,0.6075749490377864,0.2408848243274124,1.1016903208779292,0.784068728762006,0.6526208387805187,2.8278444131970035,0.08699901296915222,0.47218339620739613,0.8306204773264327,0.773403667959418,0.3260036088410696,0.6597306878519078,0.11714286254294971,0.40478014086250114,1.0
5,5.66750683357632,88.53637080144394,17.057846920011674,36.46046568628446,3.8917609537070237,11.792206855157419,13.181639416382653,6.471234873123169,1.334549430053651,15.16588638896923,14.910626327662264,21.86623928916099,6.679317457608029,11.316048575924215,4.36004280515107,9.903635662059745,4.2882462572436575,4.690037957065907,3.563244016901327,2.8620937540290097,3.834784466831883,5.32580797495797,4.502625468978472,5.544885186753061,1.1067442014216318,2.9423998413390295,3.816600763113826,11.7113946792603,4.807098772750237,1.0110677758092168,0.6022738628845427,3.0924044970365347,0.5435015210726337,1.9663890365085228,2.397921228715501,1.431098872428197,5.697859767522667,3.012497582839906,3.2715637502609463,2.1671116941562114,1.2486065171659364,0.7862279363027075,1.4719451844126028,1.5305890152725676,0.6623779299726497,6.082332714457518,1.2626729494345648,0.24412923089644833,0.8781454843080108,0.9736994173659058,1.9833522737511071,1.6319241950362942,0.4000391057454243,0.4562315066052915,3.9188624115828006,2.254181202760672,1.47841625039531,0.4929136358743786,1.7641294683855275,0.7214321313212915,0.8225882923431413,1.5442565426499326,1.3166230948485822,3.056187823551536,0.34893943099109515,1.074175922102646,0.7182494140916964,1.1111352916356596,0.2588643478845419,1.374351394148146,0.5089511181302426,0.7573250092472261,3.013927172824676,1.0178197068330121,0.20612105094852526,0.7569255831746539,0.46259737589019323,0.29360988477139205,0.3885729733900547,0.38617616009220135,0.6999482399389179,1.0
6,16.418986727272642,40.82794515691447,10.28216321721581,14.29333133101057,1.709752150073468,16.770275418292925,9.254886196303474,3.969580674698173,6.527880156198887,14.434507297797982,10.644472723541462,16.76759677814467,10.99873443389097,4.455578320940869,1.9330230589652821,2.6925109876689923,2.857200288174671,3.800240969037679,5.262711168317556,4.894391320384046,3.156685562239572,2.909789972882148,4.924682981229564,0.8698758307858265,1.0536845126871692,1.207641321154699,1.607720467302875,6.181314609274226,0.7671780803606587,3.0677861908547195,0.7814473452869328,0.970141232014415,0.246764455156036,1.8695018111905686,1.0799918582728492,0.6748426237270158,3.8497985604481775,1.3127583316631888,0.8882007433039438,0.9018259093930012,0.6795027354175729,1.6397863011106266,0.3004001386459273,0.08352310567241003,0.20420520585002525,2.869244518521834,0.41490999909462056,0.6944885275556171,1.3973393289799734,0.3084350718378293,0.7063327467882146,1.0633853122079198,1.479008206543289,1.1678249975780177,1.8739503151696417,0.8836371829964913,0.15072243950062283,0.5510032367992431,0.19003216805706052,1.5525323241332574,0.836968087205765,0.7203693084394027,0.5715031428497742,1.698981834577085,0.4469016786997864,0.8384207752669396,0.2718886645604624,0.5635713298154433,0.37485090471097343,0.8113484823649896,0.9883257845162798,0.892063500087285,1.2050955337888776,0.3311117637223603,0.17487572724709768,0.24689551439692187,0.519143621425217,0.7316473416435962,0.6270753241896642,0.0196386626265605,0.4191565995016306,0.0
7,34.522318742476855,70.28952790625506,48.45122255664826,10.435750317058472,6.7798980030720175,14.201376657347621,5.003448905164194,3.212207126808924,3.4583654014541634,11.760520787845113,3.312792750931541,8.632950438074502,9.264392591445418,9.224841266424345,5.805767606881483,13.262694697831973,1.7241611182538907,3.516615836215963,8.40877831135662,3.740668999635905,4.689774527675017,4.216138857776755,3.6300653375379737,7.652035177200755,5.859511473488685,1.350000400712212,2.572475968979451,5.876992225016511,1.5135289866363224,3.0558352777173394,1.8589804337872142,0.8960292447759831,3.6973011024433293,2.854890995852627,1.1978076610952626,1.0206369165408358,4.654116683819075,1.1415845209846018,2.6753893677025826,1.9662113034043505,0.8438666069933395,1.6605197998013632,1.1385214557008603,1.6074468085324818,1.4866472363081527,3.650155618622768,0.7597893681423266,2.7684143119105804,1.4496455659363514,0.7614922703748519,0.787993232994789,1.7733105029419296,1.8699623001570271,0.29141512447137924,2.992875335625825,1.7896207793796945,1.7182795010597174,0.2574002358850256,0.48535457535525334,0.9471247344167844,2.03188919972547,0.3767437305453226,0.7131216999493065,1.441089061770114,1.0709089774070915,1.0211786049887377,0.23175939033533274,0.46436878825428557,1.1400258835448036,1.1008370128600793,0.3070454307605089,0.4250621834347775,1.355186682608899,0.27686814857992237,0.67635279767797,0.6052974322798369,0.6373457101174969,0.8701132932911598,0.6783354257554016,0.440733306441111,0.4705127783671548,1.0
8,24.416391116186,59.52372548699303,42.81757338555504,6.008994117911873,15.928887446029538,7.74429861052311,9.03228088779793,3.446926565391196,4.79396255219572,3.8053507039814853,7.639748540882447,9.593568268230653,7.0851727345628275,9.755560650211025,0.4406909366400641,11.215273356156576,0.8227414082310174,6.965407685661391,5.73580778399701,2.543273785826425,5.7311875487220485,3.029641078036454,4.536257361661012,1.0220300116979808,7.594508821129013,2.5631236717412733,5.466524513227893,3.6140514301691384,2.231350630403246,2.2341583654296695,2.221777752286028,4.631932382235965,2.702416167221513,4.871891369844514,2.438670905950869,4.785716293150379,3.906768468212791,2.0871617799637145,2.474058139209853,1.2990597628317546,3.1011172992608893,2.5755372556909104,2.3536176851261477,0.5301283398439526,2.3795629012201585,3.2609756055320482,1.839346703085325,1.334251030526527,0.5726059283192361,1.8522381189370165,1.3244833597423162,1.7120203149388955,1.1382476760522917,1.992045944788542,2.1799136502922978,0.34049880971877006,1.1179252538445625,0.3827363495180015,1.1897645467171323,1.0842506946735184,1.797459099847098,0.36269121912579116,0.9603005545995327,0.6944616035880249,0.44841493245288283,1.2341066413072999,0.5056500762296888,1.0862304405382626,0.8966262228483235,1.484297267996664,0.5557139716674325,0.45448690516255635,1.3124962021312205,0.7740076496260718,0.351803136745859,0.24931711274460341,0.05002009502101165,0.15930192005184907,1.1433090829857342,0.841696818862911,0.5919495174621342,1.0
9,196.95771163174297,75.07809638462291,15.409255305519052,33.596134634813374,8.60130478955185,21.367210806831118,18.751855937223958,9.47681717554783,4.044486649910729,38.30317462349375,29.70335106660721,41.29544804942612,5.742026294876583,13.499880576092561,5.389657964912826,13.784145853186597,5.420635020086468,6.2522024601922315,20.998841096265473,6.538924005844461,3.7873297757543964,2.699157875025163,8.160335358775587,5.712332903069611,10.944464594884174,4.811925109240839,3.9433585421278963,8.155598452965863,3.494475292450277,0.8148255504585897,1.812380085376112,4.9538379085001605,1.8290640013793158,2.603652288942796,3.30852669830102,4.523147190759773,9.01569279021499,3.4701375766395195,3.04415621060019,0.8140480256990545,0.6498147185218548,2.3067427110210135,3.2157391288847923,2.0069982662358163,0.8269272921062638,6.57017507069524,0.6535890048154052,1.471269322377895,2.433339616777129,2.7320579957734106,0.05515983464974614,1.3678491694186705,1.530869340941169,1.6000973619364214,4.102205318566601,1.875581611964463,1.2374341215886686,0.27391443033920926,0.8169567929015423,1.4162517699035704,1.2974783161352077,0.3792965006700598,0.8967147129326787,4.492388055014617,0.3494312362579849,1.0935685020623238,1.2866747814487967,0.31222350947986477,0.5157839870381317,1.1919483596806295,1.2128998701181188,0.5764981476728378,3.0993895271408016,0.39238144435531697,0.4201512338155614,0.4009924698827933,1.1132763603062927,0.6172246057444933,0.22302047502823372,1.043476017804512,1.1160078644445353,0.0
